holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,is_clear,is_rainy,high_cloud_coverage,has_precipitation,temp_normalized,traffic_volume_normalized,clouds_all_normalized,congestion_category
,293.22,7.25,0.0,90,Thunderstorm,thunderstorm with heavy rain,2015-07-18 02:00:00,626,2,5,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,True,0,0,1,1,0.9409174230178321,-1.3254684531681726,1.0415160526116827,0
,293.22,7.25,0.0,90,Mist,mist,2015-07-18 02:00:00,626,2,5,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,True,False,False,False,False,False,0,0,1,1,0.9409174230178321,-1.3254684531681726,1.0415160526116827,0
,293.06,1.14,0.0,20,Rain,heavy intensity rain,2015-07-18 03:00:00,435,3,5,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,True,False,False,False,False,0,1,0,1,0.9283309557777033,-1.421596464793232,-0.7526745056325055,0
,293.06,1.14,0.0,20,Thunderstorm,proximity thunderstorm,2015-07-18 03:00:00,435,3,5,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0.9283309557777033,-1.421596464793232,-0.7526745056325055,0
,293.2,0.4,0.0,75,Rain,moderate rain,2015-07-18 04:00:00,490,4,5,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,True,False,False,False,False,0,1,0,1,0.9393441146128132,-1.3939156237493668,0.6570466472736423,0
,292.87,0.51,0.0,75,Rain,light rain,2015-07-18 05:00:00,782,5,5,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,True,False,False,False,False,0,1,0,1,0.9133845259300529,-1.2469555222073911,0.6570466472736423,0
,292.87,0.51,0.0,75,Drizzle,light intensity drizzle,2015-07-18 05:00:00,782,5,5,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,False,False,False,False,0,0,0,1,0.9133845259300529,-1.2469555222073911,0.6570466472736423,0
,292.87,0.0,0.0,40,Rain,light rain,2015-07-18 06:00:00,1377,6,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,False,False,False,False,False,False,True,False,False,False,False,0,1,0,0,0.9133845259300529,-0.9474991509146667,-0.2400486318484518,1
,292.87,0.0,0.0,40,Drizzle,light intensity drizzle,2015-07-18 06:00:00,1377,6,5,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0.9133845259300529,-0.9474991509146667,-0.2400486318484518,1
,293.42,0.0,0.0,1,Clear,sky is clear,2015-07-18 07:00:00,2043,7,5,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.9566505070679896,-0.6123093302744073,-1.2396690857273567,1
,294.25,0.0,0.0,1,Clear,sky is clear,2015-07-18 08:00:00,2626,8,5,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.021942805876146,-0.3188924152094354,-1.2396690857273567,1
,295.17,0.0,0.0,40,Clouds,scattered clouds,2015-07-18 09:00:00,3455,9,5,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.0943149925068762,0.09833335252446121,-0.2400486318484518,2
,298.48,0.0,0.0,1,Clear,sky is clear,2015-07-18 10:00:00,3882,10,5,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.3546975335369993,0.3132373366286516,-1.2396690857273567,2
,299.07,0.0,0.0,40,Clouds,scattered clouds,2015-07-18 11:00:00,4017,11,5,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.4011101314849648,0.3811812191908664,-0.2400486318484518,2
,300.67,0.0,0.0,40,Clouds,scattered clouds,2015-07-18 12:00:00,4332,12,5,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.5269748038862343,0.5397169451693675,-0.2400486318484518,2
,301.68,0.0,0.0,75,Clouds,broken clouds,2015-07-18 13:00:00,4174,13,5,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.606426878339534,0.46019743817062725,0.6570466472736423,2
,302.02,0.0,0.0,40,Clouds,scattered clouds,2015-07-18 14:00:00,4583,14,5,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.6331731212248013,0.6660422379331891,-0.2400486318484518,2
,302.58,0.0,0.0,1,Clear,sky is clear,2015-07-18 15:00:00,4445,15,5,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.6772257565652453,0.5965884913140361,-1.2396690857273567,2
,302.35,0.0,0.0,1,Clear,sky is clear,2015-07-18 16:00:00,4268,16,5,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.6591327099075661,0.5075065119546879,-1.2396690857273567,2
,302.05,0.0,0.0,40,Clouds,scattered clouds,2015-07-18 17:00:00,4077,17,5,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.6355330838323274,0.41137850032962847,-0.2400486318484518,2
,301.35,0.0,0.0,1,Clear,sky is clear,2015-07-18 18:00:00,3822,18,5,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.5804672896567737,0.2830400554898895,-1.2396690857273567,2
,300.28,0.0,0.0,1,Clear,sky is clear,2015-07-18 19:00:00,3385,19,5,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.4962952899884219,0.0631031911959054,-1.2396690857273567,2
,298.73,0.0,0.0,1,Clear,sky is clear,2015-07-18 20:00:00,3102,20,5,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.3743638885996974,-0.07932731817525591,-1.2396690857273567,1
,296.99,0.0,0.0,1,Clear,sky is clear,2015-07-18 21:00:00,3338,21,5,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.237486057363318,0.03944865430387508,-1.2396690857273567,1
,295.49,0.0,0.0,1,Clear,sky is clear,2015-07-18 22:00:00,3239,22,5,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.1194879269871294,-0.010376859575082413,-1.2396690857273567,1
,294.99,0.0,0.0,1,Clear,sky is clear,2015-07-18 23:00:00,2263,23,5,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.0801552168617332,-0.5015859660989462,-1.2396690857273567,1
,293.64,0.0,0.0,1,Clear,sky is clear,2015-07-19 00:00:00,1511,0,6,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.9739568995231617,-0.8800585563714314,-1.2396690857273567,1
,291.94,0.0,0.0,1,Clear,sky is clear,2015-07-19 01:00:00,1172,1,6,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.8402256850968155,-1.0506731948054373,-1.2396690857273567,0
,291.17,0.0,0.0,1,Clear,sky is clear,2015-07-19 02:00:00,897,2,6,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.7796533115037068,-1.1890774000247637,-1.2396690857273567,0
,290.47,0.0,0.0,1,Clear,sky is clear,2015-07-19 03:00:00,451,3,6,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.7245875173281531,-1.4135438564895622,-1.2396690857273567,0
,289.77,0.0,0.0,1,Clear,sky is clear,2015-07-19 04:00:00,342,4,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.6695217231525948,-1.4684022505583132,-1.2396690857273567,0
,289.59,0.0,0.0,1,Clear,sky is clear,2015-07-19 05:00:00,500,5,6,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.6553619475074516,-1.388882743559573,-1.2396690857273567,0
,289.52,0.0,0.0,1,Clear,sky is clear,2015-07-19 06:00:00,858,6,6,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.6498553680898967,-1.208705632764959,-1.2396690857273567,0
,290.38,0.0,0.0,1,Clear,sky is clear,2015-07-19 07:00:00,1206,7,6,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.7175076295055792,-1.0335614021601387,-1.2396690857273567,1
,292.42,0.0,0.0,1,Clear,sky is clear,2015-07-19 08:00:00,1801,8,6,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.8779850868171972,-0.7341050308674145,-1.2396690857273567,1
,293.04,0.0,0.0,1,Clear,sky is clear,2015-07-19 09:00:00,2713,9,6,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.9267576473726888,-0.2751063575582303,-1.2396690857273567,1
,296.63,0.0,0.0,1,Clear,sky is clear,2015-07-19 10:00:00,3467,10,6,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2091665060730314,0.10437280875221364,-1.2396690857273567,2
,297.74,0.0,0.0,1,Clear,sky is clear,2015-07-19 11:00:00,3899,11,6,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2964851225514122,0.32179323295130086,-1.2396690857273567,2
,299.19,0.0,0.0,1,Clear,sky is clear,2015-07-19 12:00:00,4354,12,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.4105499819150602,0.5507892815869136,-1.2396690857273567,2
,299.72,0.0,0.0,1,Clear,sky is clear,2015-07-19 13:00:00,4929,13,6,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.4522426546479825,0.8401798925000505,-1.2396690857273567,2
,300.22,0.0,0.0,1,Clear,sky is clear,2015-07-19 14:00:00,4744,14,6,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.4915753647733787,0.7470716089888674,-1.2396690857273567,2
,300.41,0.0,0.0,1,Clear,sky is clear,2015-07-19 15:00:00,4754,15,6,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.506521794621029,0.752104489178661,-1.2396690857273567,2
,300.53,0.0,0.0,1,Clear,sky is clear,2015-07-19 16:00:00,4749,16,6,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.51596164505112,0.7495880490837642,-1.2396690857273567,2
,300.84,0.0,0.0,1,Clear,sky is clear,2015-07-19 17:00:00,4318,17,6,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.5403479253288659,0.5326709129036563,-1.2396690857273567,2
,300.72,0.0,0.0,1,Clear,sky is clear,2015-07-19 18:00:00,4046,18,6,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.530908074898775,0.39577657174126807,-1.2396690857273567,2
,300.1,0.0,0.0,1,Clear,sky is clear,2015-07-19 19:00:00,3627,19,6,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.4821355143432833,0.1848988917889126,-1.2396690857273567,2
,298.77,0.0,0.0,1,Clear,sky is clear,2015-07-19 20:00:00,3468,20,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.377510505409726,0.104876096771193,-1.2396690857273567,2
,296.82,0.0,0.0,1,Clear,sky is clear,2015-07-19 21:00:00,3137,21,6,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.224112935920682,-0.06171223751097801,-1.2396690857273567,1
,295.44,0.0,0.0,1,Clear,sky is clear,2015-07-19 22:00:00,2126,22,6,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.1155546559745888,-0.5705364246991197,-1.2396690857273567,1
,295.34,0.0,0.0,1,Clear,sky is clear,2015-07-19 23:00:00,1414,23,6,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.1076881139495078,-0.9288774942124302,-1.2396690857273567,1
,295.2,0.0,0.0,1,Clear,sky is clear,2015-07-20 00:00:00,695,0,0,0,0.0,1.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.096674955114398,-1.2907415798585962,-1.2396690857273567,0
,295.17,0.0,0.0,1,Clear,sky is clear,2015-07-20 01:00:00,462,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.0943149925068762,-1.408007688280789,-1.2396690857273567,0
,295.12,0.0,0.0,1,Clear,sky is clear,2015-07-20 02:00:00,316,2,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.0903817214943359,-1.4814877390517769,-1.2396690857273567,0
,295.16,0.0,0.0,40,Clouds,scattered clouds,2015-07-20 03:00:00,371,3,0,0,0.7071067811865476,0.7071067811865476,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.093528338304369,-1.4538068980079115,-0.2400486318484518,0
,294.98,0.0,0.0,1,Clear,sky is clear,2015-07-20 04:00:00,909,4,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.079368562659226,-1.1830379437970113,-1.2396690857273567,0
,294.62,0.0,0.0,1,Clear,sky is clear,2015-07-20 05:00:00,2890,5,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.0510490113689397,-0.18602437819888207,-1.2396690857273567,1
,294.01,0.0,0.0,1,Clear,sky is clear,2015-07-20 06:00:00,5559,6,0,0,1.0,6.123233995736766e-17,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.003063105015955,1.1572513444570527,-1.2396690857273567,3
,294.33,0.0,0.0,1,Clear,sky is clear,2015-07-20 07:00:00,5210,7,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.0282360394962082,0.9816038258332531,-1.2396690857273567,3
,294.59,0.0,0.0,40,Clouds,scattered clouds,2015-07-20 08:00:00,5149,8,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.0486890487614136,0.9509032566755117,-0.2400486318484518,3
,295.05,0.0,0.0,40,Clouds,scattered clouds,2015-07-20 09:00:00,4597,9,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.0848751420767808,0.6730882701989002,-0.2400486318484518,2
,295.58,0.0,0.0,1,Clear,sky is clear,2015-07-20 10:00:00,4081,10,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.1265678148096987,0.413391652405546,-1.2396690857273567,2
,296.41,0.0,0.0,1,Clear,sky is clear,2015-07-20 11:00:00,4617,11,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.1918601136178595,0.6831540305784876,-1.2396690857273567,2
,297.67,0.0,0.0,1,Clear,sky is clear,2015-07-20 12:00:00,4570,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2909785431338572,0.6594994936864572,-1.2396690857273567,2
,298.39,0.0,0.0,1,Clear,sky is clear,2015-07-20 13:00:00,4717,13,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.3476176457144253,0.7334828324764244,-1.2396690857273567,2
,298.64,0.0,0.0,1,Clear,sky is clear,2015-07-20 14:00:00,5327,14,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.3672840007771234,1.0404885240538393,-1.2396690857273567,3
,298.57,0.0,0.0,75,Clouds,broken clouds,2015-07-20 15:00:00,5558,15,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.3617774213595686,1.1567480564380734,0.6570466472736423,3
,298.13,0.0,0.0,40,Clouds,scattered clouds,2015-07-20 16:00:00,6247,16,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.32716463644922,1.5035135015148584,-0.2400486318484518,3
,297.93,0.0,0.0,1,Clear,sky is clear,2015-07-20 17:00:00,5794,17,0,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.3114315523990625,1.2755240289172045,-1.2396690857273567,3
,297.28,0.0,0.0,75,Clouds,broken clouds,2015-07-20 18:00:00,4342,18,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.2602990292360448,0.5447498253591612,0.6570466472736423,2
,296.46,0.0,0.0,40,Clouds,scattered clouds,2015-07-20 19:00:00,3449,19,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.1957933846303956,0.095313624410585,-0.2400486318484518,2
,295.1,0.0,0.0,40,Clouds,scattered clouds,2015-07-20 20:00:00,2721,20,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.0888084130893214,-0.27108005340639535,-0.2400486318484518,1
,293.25,0.0,0.0,1,Clear,sky is clear,2015-07-20 21:00:00,2583,21,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.9432773856253537,-0.34053380002554823,-1.2396690857273567,1
,291.76,0.0,0.0,1,Clear,sky is clear,2015-07-20 22:00:00,2200,22,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.8260659094516724,-0.5332931112946464,-1.2396690857273567,1
,290.84,0.0,0.0,1,Clear,sky is clear,2015-07-20 23:00:00,1108,23,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.753693722820942,-1.0828836280201168,-1.2396690857273567,0
,290.35,0.0,0.0,1,Clear,sky is clear,2015-07-21 00:00:00,656,0,1,0,0.0,1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.7151476668980575,-1.3103698125987915,-1.2396690857273567,0
,289.77,0.0,0.0,1,Clear,sky is clear,2015-07-21 01:00:00,400,1,1,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.6695217231525948,-1.4392115454575098,-1.2396690857273567,0
,288.94,0.0,0.0,1,Clear,sky is clear,2015-07-21 02:00:00,267,2,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.6042294243444384,-1.5061488519817658,-1.2396690857273567,0
,288.38,0.0,0.0,1,Clear,sky is clear,2015-07-21 03:00:00,367,3,1,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.5601767890039945,-1.455820050083829,-1.2396690857273567,0
,288.06,0.0,0.0,1,Clear,sky is clear,2015-07-21 04:00:00,876,4,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.5350038545237414,-1.1996464484233305,-1.2396690857273567,0
,287.59,0.0,0.0,1,Clear,sky is clear,2015-07-21 05:00:00,3013,5,1,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.4980311070058669,-0.12411995186441972,-1.2396690857273567,1
,287.64,0.0,0.0,1,Clear,sky is clear,2015-07-21 06:00:00,5573,6,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.5019643780184074,1.164297376722764,-1.2396690857273567,3
,289.47,0.0,0.0,1,Clear,sky is clear,2015-07-21 07:00:00,5130,7,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.6459220970773607,0.9413407843149036,-1.2396690857273567,3
,291.43,0.0,0.0,1,Clear,sky is clear,2015-07-21 08:00:00,4986,8,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.8001063207689121,0.8688673095818745,-1.2396690857273567,3
,292.34,0.0,0.0,1,Clear,sky is clear,2015-07-21 09:00:00,5024,9,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0.8716918531971306,0.8879922543030906,-1.2396690857273567,3
,295.44,0.0,0.0,1,Clear,sky is clear,2015-07-21 10:00:00,4374,10,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.1155546559745888,0.5608550419665009,-1.2396690857273567,2
,296.48,0.0,0.0,1,Clear,sky is clear,2015-07-21 11:00:00,4468,11,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.1973666930354145,0.6081641157505616,-1.2396690857273567,2
,297.81,0.0,0.0,1,Clear,sky is clear,2015-07-21 12:00:00,4981,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.301991701968967,0.8663508694869777,-1.2396690857273567,3
,298.44,0.0,0.0,40,Clouds,scattered clouds,2015-07-21 13:00:00,4796,13,1,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.351550916726966,0.7732425859757945,-0.2400486318484518,2
,298.73,0.0,0.0,40,Clouds,scattered clouds,2015-07-21 14:00:00,5487,14,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.3743638885996974,1.1210146070905382,-0.2400486318484518,3
,299.18,0.0,0.0,40,Clouds,scattered clouds,2015-07-21 15:00:00,6026,15,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.409763327712553,1.392286849320418,-0.2400486318484518,3
,299.39,0.0,0.0,40,Clouds,scattered clouds,2015-07-21 16:00:00,6071,16,1,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.4262830659652177,1.4149348101744894,-0.2400486318484518,3
,299.33,0.0,0.0,40,Clouds,scattered clouds,2015-07-21 17:00:00,5808,17,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1.42156314075017,1.2825700611829156,-0.2400486318484518,3
,299.36,0.0,0.0,1,Clear,sky is clear,2015-07-21 18:00:00,4433,18,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.4239231033576962,0.5905490350862838,-1.2396690857273567,2
,298.47,0.0,0.0,40,Haze,haze,2015-07-21 19:00:00,3402,19,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1.353910879334492,0.07165908751855467,-0.2400486318484518,2
,297.3,0.0,0.0,1,Clear,sky is clear,2015-07-21 20:00:00,3360,20,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.2618723376410637,0.05052099072142119,-1.2396690857273567,1
,294.56,0.0,0.0,1,Clear,sky is clear,2015-07-21 21:00:00,3062,21,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1.0463290861538919,-0.09945883893443065,-1.2396690857273567,1
