holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,congestion_category,is_low_visibility,high_risk
,284.45,0.0,0.0,40,Clouds,scattered clouds,2015-10-05 20:00:00,2605,Medium,0,0
,284.04,0.0,0.0,1,Clear,sky is clear,2015-10-05 21:00:00,2195,Medium,0,0
,284.25,0.0,0.0,90,Clouds,overcast clouds,2015-10-05 22:00:00,1678,Medium,1,0
,284.54,0.0,0.0,90,Clouds,overcast clouds,2015-10-05 23:00:00,2228,Medium,1,0
,284.96,0.0,0.0,90,Clouds,overcast clouds,2015-10-06 00:00:00,572,Low,1,0
,285.01,0.0,0.0,90,Clouds,overcast clouds,2015-10-06 02:00:00,268,Low,1,0
,285.09,0.0,0.0,90,Clouds,overcast clouds,2015-10-06 03:00:00,333,Low,1,0
,285.22,0.0,0.0,90,Clouds,overcast clouds,2015-10-06 04:00:00,870,Low,1,0
,285.22,0.0,0.0,90,Clouds,overcast clouds,2015-10-06 05:00:00,2900,Medium,1,0
,285.3,0.0,0.0,90,Clouds,overcast clouds,2015-10-06 06:00:00,5870,Severe,1,1
,285.36,0.0,0.0,90,Clouds,overcast clouds,2015-10-06 07:00:00,6336,Severe,1,1
,289.28,0.0,0.0,90,Clouds,overcast clouds,2015-10-06 11:00:00,4599,High,1,1
,291.09,0.0,0.0,75,Clouds,broken clouds,2015-10-06 12:00:00,4817,High,0,0
,292.35,0.0,0.0,90,Haze,haze,2015-10-06 13:00:00,4775,High,1,1
,293.31,0.0,0.0,40,Clouds,scattered clouds,2015-10-06 14:00:00,5149,Severe,0,0
,293.74,0.0,0.0,75,Clouds,broken clouds,2015-10-06 15:00:00,5710,Severe,0,0
,293.77,0.0,0.0,90,Clouds,overcast clouds,2015-10-06 16:00:00,6557,Severe,1,1
,293.35,0.0,0.0,40,Clouds,scattered clouds,2015-10-06 17:00:00,6201,Severe,0,0
,292.3,0.0,0.0,1,Clear,sky is clear,2015-10-06 18:00:00,4645,High,0,0
,289.37,0.0,0.0,1,Clear,sky is clear,2015-10-06 19:00:00,3458,High,0,0
,288.76,0.0,0.0,1,Clear,sky is clear,2015-10-06 20:00:00,2772,Medium,0,0
,287.02,0.0,0.0,1,Clear,sky is clear,2015-10-06 21:00:00,2486,Medium,0,0
,286.25,0.0,0.0,1,Clear,sky is clear,2015-10-06 22:00:00,1560,Medium,0,0
,284.33,0.0,0.0,1,Clear,sky is clear,2015-10-06 23:00:00,944,Low,0,0
,283.15,0.0,0.0,1,Clear,sky is clear,2015-10-07 00:00:00,486,Low,0,0
,282.08,0.0,0.0,1,Clear,sky is clear,2015-10-07 01:00:00,350,Low,0,0
,280.88,0.0,0.0,1,Clear,sky is clear,2015-10-07 02:00:00,252,Low,0,0
,279.1,0.0,0.0,1,Mist,mist,2015-10-07 03:00:00,347,Low,1,0
,278.58,0.0,0.0,1,Mist,mist,2015-10-07 04:00:00,910,Low,1,0
,277.2,0.0,0.0,1,Mist,mist,2015-10-07 05:00:00,2872,Medium,1,0
,277.19,0.0,0.0,1,Mist,mist,2015-10-07 06:00:00,6039,Severe,1,1
,277.19,0.0,0.0,1,Fog,fog,2015-10-07 06:00:00,6039,Severe,1,1
,276.11,0.0,0.0,1,Mist,mist,2015-10-07 07:00:00,6054,Severe,1,1
,276.11,0.0,0.0,1,Fog,fog,2015-10-07 07:00:00,6054,Severe,1,1
,281.15,0.0,0.0,1,Clear,sky is clear,2015-10-07 09:00:00,4396,High,0,0
,282.44,0.0,0.0,1,Clear,sky is clear,2015-10-07 10:00:00,4489,High,0,0
,285.94,0.0,0.0,1,Clear,sky is clear,2015-10-07 11:00:00,4591,High,0,0
,286.96,0.0,0.0,1,Clear,sky is clear,2015-10-07 12:00:00,4911,High,0,0
,288.27,0.0,0.0,1,Clear,sky is clear,2015-10-07 13:00:00,4781,High,0,0
,289.42,0.0,0.0,1,Clear,sky is clear,2015-10-07 14:00:00,5211,Severe,0,0
,289.87,0.0,0.0,1,Clear,sky is clear,2015-10-07 15:00:00,5643,Severe,0,0
,290.11,0.0,0.0,1,Clear,sky is clear,2015-10-07 16:00:00,6304,Severe,0,0
,289.75,0.0,0.0,1,Clear,sky is clear,2015-10-07 17:00:00,5972,Severe,0,0
,288.32,0.0,0.0,1,Clear,sky is clear,2015-10-07 18:00:00,4763,High,0,0
,286.77,0.0,0.0,1,Clear,sky is clear,2015-10-07 19:00:00,3656,High,0,0
,285.97,0.0,0.0,75,Clouds,broken clouds,2015-10-07 20:00:00,2943,Medium,0,0
,285.92,0.0,0.0,90,Haze,haze,2015-10-07 21:00:00,2484,Medium,1,0
,285.91,0.0,0.0,75,Haze,haze,2015-10-07 22:00:00,1596,Medium,0,0
,285.91,0.0,0.0,75,Rain,light rain,2015-10-07 22:00:00,1596,Medium,0,0
,286.21,0.0,0.0,90,Haze,haze,2015-10-07 23:00:00,952,Low,1,0
,286.21,0.0,0.0,90,Rain,light rain,2015-10-07 23:00:00,952,Low,1,0
,286.33,0.0,0.0,75,Thunderstorm,thunderstorm with rain,2015-10-08 00:00:00,516,Low,0,0
,286.33,0.0,0.0,75,Rain,light rain,2015-10-08 00:00:00,516,Low,0,0
,286.68,0.0,0.0,75,Rain,heavy intensity rain,2015-10-08 02:00:00,282,Low,0,0
,286.25,3.05,0.0,90,Rain,moderate rain,2015-10-08 03:00:00,353,Low,1,0
,285.84,3.13,0.0,90,Rain,heavy intensity rain,2015-10-08 04:00:00,892,Low,1,0
,285.84,3.13,0.0,90,Mist,mist,2015-10-08 04:00:00,892,Low,1,0
,285.84,3.13,0.0,90,Thunderstorm,proximity thunderstorm with rain,2015-10-08 04:00:00,892,Low,1,0
,285.37,6.01,0.0,90,Rain,heavy intensity rain,2015-10-08 05:00:00,2876,Medium,1,0
,285.37,6.01,0.0,90,Thunderstorm,thunderstorm with rain,2015-10-08 05:00:00,2876,Medium,1,0
,285.37,6.01,0.0,90,Mist,mist,2015-10-08 05:00:00,2876,Medium,1,0
,285.45,2.79,0.0,1,Rain,moderate rain,2015-10-08 06:00:00,5884,Severe,0,0
,285.45,2.79,0.0,1,Fog,fog,2015-10-08 06:00:00,5884,Severe,1,1
,285.45,2.79,0.0,1,Mist,mist,2015-10-08 06:00:00,5884,Severe,1,1
,285.58,0.0,0.0,1,Mist,mist,2015-10-08 07:00:00,6251,Severe,1,1
,288.54,0.0,0.0,1,Mist,mist,2015-10-08 09:00:00,5243,Severe,1,1
,290.03,0.0,0.0,75,Clouds,broken clouds,2015-10-08 11:00:00,4650,High,0,0
,290.08,0.0,0.0,75,Clouds,broken clouds,2015-10-08 12:00:00,4958,Severe,0,0
,289.22,0.0,0.0,90,Clouds,overcast clouds,2015-10-08 13:00:00,5029,Severe,1,1
,287.72,0.0,0.0,90,Clouds,overcast clouds,2015-10-08 14:00:00,5335,Severe,1,1
,286.39,0.0,0.0,90,Rain,light rain,2015-10-08 15:00:00,5953,Severe,1,1
,285.85,0.0,0.0,90,Drizzle,drizzle,2015-10-08 16:00:00,6312,Severe,1,1
,285.85,0.0,0.0,90,Rain,light rain,2015-10-08 16:00:00,6312,Severe,1,1
,285.59,0.0,0.0,90,Mist,mist,2015-10-08 17:00:00,6032,Severe,1,1
,285.59,0.0,0.0,90,Drizzle,drizzle,2015-10-08 17:00:00,6032,Severe,1,1
,285.24,0.0,0.0,90,Mist,mist,2015-10-08 18:00:00,4539,High,1,1
,285.24,0.0,0.0,90,Rain,light rain,2015-10-08 18:00:00,4539,High,1,1
,285.24,0.0,0.0,90,Drizzle,light intensity drizzle,2015-10-08 18:00:00,4539,High,1,1
,285.02,0.0,0.0,90,Drizzle,light intensity drizzle,2015-10-08 19:00:00,3615,High,1,1
,285.02,0.0,0.0,90,Mist,mist,2015-10-08 19:00:00,3615,High,1,1
,285.02,0.0,0.0,90,Rain,moderate rain,2015-10-08 19:00:00,3615,High,1,1
,284.89,0.0,0.0,90,Drizzle,light intensity drizzle,2015-10-08 20:00:00,3132,Medium,1,0
,284.89,0.0,0.0,90,Mist,mist,2015-10-08 20:00:00,3132,Medium,1,0
,284.35,0.0,0.0,90,Clouds,overcast clouds,2015-10-08 21:00:00,2717,Medium,1,0
,284.15,0.0,0.0,90,Clouds,overcast clouds,2015-10-08 22:00:00,1905,Medium,1,0
,283.89,0.0,0.0,90,Clouds,overcast clouds,2015-10-08 23:00:00,1383,Medium,1,0
,283.7,0.0,0.0,90,Clouds,overcast clouds,2015-10-09 00:00:00,2365,Medium,1,0
,282.82,0.0,0.0,75,Clouds,broken clouds,2015-10-09 02:00:00,331,Low,0,0
,282.08,0.0,0.0,1,Clear,sky is clear,2015-10-09 03:00:00,463,Low,0,0
,281.72,0.0,0.0,1,Clear,sky is clear,2015-10-09 04:00:00,862,Low,0,0
,282.33,0.0,0.0,90,Clouds,overcast clouds,2015-10-09 09:00:00,4956,Severe,1,1
,283.02,0.0,0.0,75,Clouds,broken clouds,2015-10-09 10:00:00,4612,High,0,0
,284.38,0.0,0.0,8,Clear,sky is clear,2015-10-09 11:00:00,4930,High,0,0
,285.26,0.0,0.0,90,Clouds,overcast clouds,2015-10-09 12:00:00,5084,Severe,1,1
,285.62,0.0,0.0,90,Clouds,overcast clouds,2015-10-09 13:00:00,5109,Severe,1,1
,286.02,0.0,0.0,90,Clouds,overcast clouds,2015-10-09 14:00:00,5259,Severe,1,1
,285.99,0.0,0.0,90,Clouds,overcast clouds,2015-10-09 15:00:00,5623,Severe,1,1
,286.1,0.0,0.0,90,Clouds,overcast clouds,2015-10-09 16:00:00,6200,Severe,1,1
,281.78,0.0,0.0,1,Clear,sky is clear,2015-10-09 20:00:00,3252,Medium,0,0
,280.52,0.0,0.0,1,Clear,sky is clear,2015-10-09 21:00:00,2963,Medium,0,0
,279.3,0.0,0.0,1,Mist,mist,2015-10-09 22:00:00,2061,Medium,1,0
,279.6,0.0,0.0,1,Mist,mist,2015-10-09 23:00:00,1500,Medium,1,0
,279.68,0.0,0.0,1,Mist,mist,2015-10-10 00:00:00,1045,Low,1,0
,279.82,0.0,0.0,1,Clear,sky is clear,2015-10-10 01:00:00,532,Low,0,0
,279.84,0.0,0.0,1,Clear,sky is clear,2015-10-10 03:00:00,268,Low,0,0
,279.44,0.0,0.0,1,Clear,sky is clear,2015-10-10 05:00:00,430,Low,0,0
,279.83,0.0,0.0,1,Clear,sky is clear,2015-10-10 07:00:00,1353,Medium,0,0
,283.85,0.0,0.0,1,Clear,sky is clear,2015-10-10 09:00:00,2423,Medium,0,0
,284.98,0.0,0.0,1,Clear,sky is clear,2015-10-10 10:00:00,2545,Medium,0,0
,289.35,0.0,0.0,1,Clear,sky is clear,2015-10-10 11:00:00,2817,Medium,0,0
,291.63,0.0,0.0,1,Clear,sky is clear,2015-10-10 12:00:00,2962,Medium,0,0
,293.65,0.0,0.0,1,Clear,sky is clear,2015-10-10 13:00:00,2912,Medium,0,0
,295.24,0.0,0.0,1,Clear,sky is clear,2015-10-10 14:00:00,2887,Medium,0,0
,296.15,0.0,0.0,1,Clear,sky is clear,2015-10-10 15:00:00,2938,Medium,0,0
,296.12,0.0,0.0,75,Clouds,broken clouds,2015-10-10 16:00:00,3060,Medium,0,0
,295.67,0.0,0.0,1,Haze,haze,2015-10-10 17:00:00,2875,Medium,0,0
,294.66,0.0,0.0,1,Clear,sky is clear,2015-10-10 18:00:00,2826,Medium,0,0
,293.0,0.0,0.0,1,Clear,sky is clear,2015-10-10 19:00:00,2579,Medium,0,0
,292.71,0.0,0.0,40,Clouds,scattered clouds,2015-10-10 20:00:00,2126,Medium,0,0
,292.36,0.0,0.0,1,Clear,sky is clear,2015-10-10 21:00:00,2675,Medium,0,0
,292.07,0.0,0.0,1,Clear,sky is clear,2015-10-10 22:00:00,3688,High,0,0
,291.83,0.0,0.0,1,Clear,sky is clear,2015-10-10 23:00:00,1798,Medium,0,0
,291.36,0.0,0.0,1,Clear,sky is clear,2015-10-11 00:00:00,1143,Low,0,0
,290.38,0.0,0.0,1,Clear,sky is clear,2015-10-11 01:00:00,817,Low,0,0
,289.62,0.0,0.0,1,Clear,sky is clear,2015-10-11 02:00:00,502,Low,0,0
,289.22,0.0,0.0,1,Clear,sky is clear,2015-10-11 03:00:00,269,Low,0,0
,288.12,0.0,0.0,1,Clear,sky is clear,2015-10-11 04:00:00,215,Low,0,0
,287.47,0.0,0.0,1,Clear,sky is clear,2015-10-11 05:00:00,327,Low,0,0
,286.53,0.0,0.0,1,Clear,sky is clear,2015-10-11 07:00:00,725,Low,0,0
,286.37,0.0,0.0,5,Clear,sky is clear,2015-10-11 08:00:00,1247,Medium,0,0
,289.31,0.0,0.0,1,Clear,sky is clear,2015-10-11 09:00:00,1827,Medium,0,0
,290.46,0.0,0.0,5,Clear,sky is clear,2015-10-11 10:00:00,2316,Medium,0,0
,294.29,0.0,0.0,1,Clear,sky is clear,2015-10-11 11:00:00,2475,Medium,0,0
,296.45,0.0,0.0,1,Clear,sky is clear,2015-10-11 12:00:00,2662,Medium,0,0
,298.27,0.0,0.0,1,Clear,sky is clear,2015-10-11 13:00:00,2598,Medium,0,0
,300.18,0.0,0.0,1,Clear,sky is clear,2015-10-11 14:00:00,2667,Medium,0,0
,300.57,0.0,0.0,1,Clear,sky is clear,2015-10-11 15:00:00,2723,Medium,0,0
,301.73,0.0,0.0,1,Clear,sky is clear,2015-10-11 16:00:00,2855,Medium,0,0
,301.3,0.0,0.0,1,Clear,sky is clear,2015-10-11 17:00:00,2726,Medium,0,0
,300.67,0.0,0.0,1,Clear,sky is clear,2015-10-11 18:00:00,2474,Medium,0,0
,296.42,0.0,0.0,1,Clear,sky is clear,2015-10-11 19:00:00,2228,Medium,0,0
,295.85,0.0,0.0,1,Clear,sky is clear,2015-10-11 20:00:00,2446,Medium,0,0
,295.74,0.0,0.0,1,Clear,sky is clear,2015-10-11 21:00:00,2175,Medium,0,0
,295.76,0.0,0.0,1,Haze,haze,2015-10-11 22:00:00,1363,Medium,0,0
,294.57,0.0,0.0,75,Haze,haze,2015-10-11 23:00:00,868,Low,0,0
Columbus Day,293.02,0.0,0.0,1,Clear,sky is clear,2015-10-12 00:00:00,494,Low,0,0
,290.77,0.0,0.0,1,Clear,sky is clear,2015-10-12 02:00:00,210,Low,0,0
,289.34,0.0,0.0,1,Clear,sky is clear,2015-10-12 03:00:00,282,Low,0,0
,288.0,0.0,0.0,1,Clear,sky is clear,2015-10-12 04:00:00,846,Low,0,0
,286.99,0.0,0.0,1,Clear,sky is clear,2015-10-12 05:00:00,2651,Medium,0,0
,286.9,0.0,0.0,20,Clouds,few clouds,2015-10-12 07:00:00,6241,Severe,0,0
,287.33,0.0,0.0,90,Clouds,overcast clouds,2015-10-12 08:00:00,5368,Severe,1,1
,287.72,0.0,0.0,90,Clouds,overcast clouds,2015-10-12 09:00:00,4573,High,1,1
,287.29,0.0,0.0,90,Rain,proximity shower rain,2015-10-12 10:00:00,4216,High,1,1
,286.62,0.0,0.0,90,Haze,haze,2015-10-12 11:00:00,4286,High,1,1
,285.47,0.0,0.0,90,Haze,haze,2015-10-12 12:00:00,4481,High,1,1
,285.47,0.0,0.0,90,Rain,moderate rain,2015-10-12 12:00:00,4481,High,1,1
,284.13,0.25,0.0,90,Rain,moderate rain,2015-10-12 13:00:00,4549,High,1,1
,284.13,0.25,0.0,90,Drizzle,drizzle,2015-10-12 13:00:00,4549,High,1,1
,283.63,0.25,0.0,90,Rain,light rain,2015-10-12 14:00:00,4941,Severe,1,1
,283.63,0.25,0.0,90,Drizzle,light intensity drizzle,2015-10-12 14:00:00,4941,Severe,1,1
,283.66,0.0,0.0,90,Rain,light rain,2015-10-12 15:00:00,5384,Severe,1,1
,283.66,0.0,0.0,90,Drizzle,light intensity drizzle,2015-10-12 15:00:00,5384,Severe,1,1
,282.67,0.0,0.0,90,Rain,moderate rain,2015-10-12 16:00:00,6139,Severe,1,1
,282.16,0.0,0.0,90,Rain,moderate rain,2015-10-12 17:00:00,5697,Severe,1,1
,282.16,0.0,0.0,90,Haze,haze,2015-10-12 17:00:00,5697,Severe,1,1
,282.16,0.0,0.0,90,Drizzle,light intensity drizzle,2015-10-12 17:00:00,5697,Severe,1,1
,281.8,0.0,0.0,90,Rain,light rain,2015-10-12 18:00:00,4195,High,1,1
,281.63,0.0,0.0,90,Clouds,overcast clouds,2015-10-12 19:00:00,2854,Medium,1,0
,281.99,0.0,0.0,90,Clouds,overcast clouds,2015-10-12 20:00:00,2408,Medium,1,0
,281.9,0.0,0.0,90,Clouds,overcast clouds,2015-10-12 21:00:00,2125,Medium,1,0
,281.7,0.0,0.0,90,Clouds,overcast clouds,2015-10-12 22:00:00,1364,Medium,1,0
,281.43,0.0,0.0,90,Clouds,overcast clouds,2015-10-12 23:00:00,864,Low,1,0
,281.16,0.0,0.0,90,Mist,mist,2015-10-13 00:00:00,444,Low,1,0
,281.16,0.0,0.0,90,Rain,light rain,2015-10-13 00:00:00,444,Low,1,0
,281.14,0.0,0.0,75,Drizzle,light intensity drizzle,2015-10-13 01:00:00,295,Low,0,0
,280.68,0.0,0.0,90,Clouds,overcast clouds,2015-10-13 02:00:00,251,Low,1,0
,280.75,0.0,0.0,90,Clouds,overcast clouds,2015-10-13 03:00:00,310,Low,1,0
,280.31,0.0,0.0,90,Clouds,overcast clouds,2015-10-13 04:00:00,867,Low,1,0
,280.21,0.0,0.0,90,Clouds,overcast clouds,2015-10-13 05:00:00,2847,Medium,1,0
,279.78,0.0,0.0,90,Clouds,overcast clouds,2015-10-13 06:00:00,5983,Severe,1,1
,279.65,0.0,0.0,90,Clouds,overcast clouds,2015-10-13 07:00:00,6465,Severe,1,1
,279.73,0.0,0.0,75,Clouds,broken clouds,2015-10-13 08:00:00,5772,Severe,0,0
,279.82,0.51,0.0,90,Rain,light rain,2015-10-13 09:00:00,5132,Severe,1,1
,280.12,0.0,0.0,75,Clouds,broken clouds,2015-10-13 10:00:00,4429,High,0,0
,281.65,0.0,0.0,1,Clear,sky is clear,2015-10-13 11:00:00,4533,High,0,0
,283.62,0.0,0.0,1,Clear,sky is clear,2015-10-13 12:00:00,4864,High,0,0
,285.16,0.0,0.0,1,Clear,sky is clear,2015-10-13 13:00:00,4769,High,0,0
,286.39,0.0,0.0,1,Clear,sky is clear,2015-10-13 14:00:00,5301,Severe,0,0
,287.87,0.0,0.0,1,Clear,sky is clear,2015-10-13 15:00:00,5759,Severe,0,0
,287.73,0.0,0.0,5,Clear,sky is clear,2015-10-13 16:00:00,6367,Severe,0,0
,287.9,0.0,0.0,1,Clear,sky is clear,2015-10-13 17:00:00,5827,Severe,0,0
,286.46,0.0,0.0,1,Clear,sky is clear,2015-10-13 18:00:00,4711,High,0,0
,283.86,0.0,0.0,1,Clear,sky is clear,2015-10-13 19:00:00,3313,Medium,0,0
,282.6,0.0,0.0,5,Clear,sky is clear,2015-10-13 20:00:00,2898,Medium,0,0
,279.87,0.0,0.0,1,Clear,sky is clear,2015-10-13 21:00:00,2424,Medium,0,0
,279.08,0.0,0.0,1,Clear,sky is clear,2015-10-13 22:00:00,1665,Medium,0,0
,278.65,0.0,0.0,1,Clear,sky is clear,2015-10-13 23:00:00,1409,Medium,0,0
,278.19,0.0,0.0,1,Clear,sky is clear,2015-10-14 00:00:00,548,Low,0,0
,278.08,0.0,0.0,1,Clear,sky is clear,2015-10-14 01:00:00,349,Low,0,0
,276.44,0.0,0.0,1,Clear,sky is clear,2015-10-14 02:00:00,300,Low,0,0
,276.26,0.0,0.0,1,Clear,sky is clear,2015-10-14 03:00:00,336,Low,0,0
,284.99,0.0,0.0,1,Clear,sky is clear,2015-10-14 10:00:00,4541,High,0,0
,292.81,0.0,0.0,1,Clear,sky is clear,2015-10-14 14:00:00,5461,Severe,0,0
,293.08,0.0,0.0,1,Clear,sky is clear,2015-10-14 15:00:00,5720,Severe,0,0
,292.84,0.0,0.0,1,Clear,sky is clear,2015-10-14 16:00:00,6401,Severe,0,0
,292.28,0.0,0.0,40,Clouds,scattered clouds,2015-10-14 17:00:00,6179,Severe,0,0
,289.92,0.0,0.0,40,Clouds,scattered clouds,2015-10-14 18:00:00,5122,Severe,0,0
,286.15,0.0,0.0,1,Clear,sky is clear,2015-10-14 19:00:00,3654,High,0,0
,285.18,0.0,0.0,5,Clear,sky is clear,2015-10-14 20:00:00,2884,Medium,0,0
,284.75,0.0,0.0,1,Clear,sky is clear,2015-10-14 21:00:00,2565,Medium,0,0
,284.86,0.0,0.0,1,Clear,sky is clear,2015-10-14 22:00:00,1682,Medium,0,0
,284.75,0.0,0.0,1,Clear,sky is clear,2015-10-14 23:00:00,992,Low,0,0
,284.38,0.0,0.0,1,Clear,sky is clear,2015-10-15 00:00:00,600,Low,0,0
,281.33,0.0,0.0,1,Clear,sky is clear,2015-10-15 02:00:00,265,Low,0,0
,280.69,0.0,0.0,1,Clear,sky is clear,2015-10-15 03:00:00,362,Low,0,0
,280.48,0.0,0.0,1,Clear,sky is clear,2015-10-15 04:00:00,879,Low,0,0
,281.01,0.0,0.0,1,Clear,sky is clear,2015-10-15 06:00:00,5687,Severe,0,0
,280.47,0.0,0.0,1,Clear,sky is clear,2015-10-15 07:00:00,6382,Severe,0,0
,280.72,0.0,0.0,1,Clear,sky is clear,2015-10-15 08:00:00,5290,Severe,0,0
,281.2,0.0,0.0,1,Clear,sky is clear,2015-10-15 09:00:00,5191,Severe,0,0
,284.56,0.0,0.0,1,Clear,sky is clear,2015-10-15 10:00:00,4650,High,0,0
,286.16,0.0,0.0,1,Clear,sky is clear,2015-10-15 11:00:00,5033,Severe,0,0
,286.67,0.0,0.0,1,Clear,sky is clear,2015-10-15 12:00:00,5084,Severe,0,0
,287.3,0.0,0.0,75,Clouds,broken clouds,2015-10-15 13:00:00,5056,Severe,0,0
,287.77,0.0,0.0,40,Clouds,scattered clouds,2015-10-15 14:00:00,5353,Severe,0,0
,287.47,0.0,0.0,40,Clouds,scattered clouds,2015-10-15 15:00:00,5880,Severe,0,0
,287.6,0.0,0.0,40,Clouds,scattered clouds,2015-10-15 16:00:00,6431,Severe,0,0
,286.62,0.0,0.0,75,Clouds,broken clouds,2015-10-15 17:00:00,5834,Severe,0,0
,286.14,0.0,0.0,40,Clouds,scattered clouds,2015-10-15 18:00:00,4679,High,0,0
,284.26,0.0,0.0,40,Clouds,scattered clouds,2015-10-15 19:00:00,3469,High,0,0
,283.95,0.0,0.0,1,Clear,sky is clear,2015-10-15 20:00:00,2819,Medium,0,0
,282.73,0.0,0.0,1,Clear,sky is clear,2015-10-15 21:00:00,2815,Medium,0,0
,282.23,0.0,0.0,1,Clear,sky is clear,2015-10-15 22:00:00,2048,Medium,0,0
,276.8,0.0,0.0,1,Clear,sky is clear,2015-10-16 02:00:00,369,Low,0,0
,275.92,0.0,0.0,1,Clear,sky is clear,2015-10-16 03:00:00,375,Low,0,0
,275.13,0.0,0.0,1,Clear,sky is clear,2015-10-16 04:00:00,815,Low,0,0
,273.98,0.0,0.0,1,Clear,sky is clear,2015-10-16 08:00:00,5024,Severe,0,0
,274.4,0.0,0.0,40,Clouds,scattered clouds,2015-10-16 09:00:00,4789,High,0,0
,276.78,0.0,0.0,1,Clear,sky is clear,2015-10-16 10:00:00,4623,High,0,0
,277.93,0.0,0.0,1,Clear,sky is clear,2015-10-16 11:00:00,5039,Severe,0,0
,279.04,0.0,0.0,1,Clear,sky is clear,2015-10-16 12:00:00,5161,Severe,0,0
,280.23,0.0,0.0,1,Clear,sky is clear,2015-10-16 13:00:00,5307,Severe,0,0
,273.03,0.0,0.0,1,Clear,sky is clear,2015-10-17 03:00:00,360,Low,0,0
,273.27,0.0,0.0,1,Clear,sky is clear,2015-10-17 04:00:00,429,Low,0,0
,273.32,0.0,0.0,1,Clear,sky is clear,2015-10-17 05:00:00,755,Low,0,0
,273.16,0.0,0.0,1,Clear,sky is clear,2015-10-17 06:00:00,1203,Medium,0,0
,272.99,0.0,0.0,1,Clear,sky is clear,2015-10-17 07:00:00,1956,Medium,0,0
,276.36,0.0,0.0,1,Clear,sky is clear,2015-10-17 10:00:00,4202,High,0,0
,284.61,0.0,0.0,1,Clear,sky is clear,2015-10-17 14:00:00,4378,High,0,0
,284.15,0.0,0.0,1,Clear,sky is clear,2015-10-17 18:00:00,4148,High,0,0
,281.66,0.0,0.0,1,Clear,sky is clear,2015-10-17 19:00:00,3632,High,0,0
,277.54,0.0,0.0,1,Clear,sky is clear,2015-10-17 20:00:00,2966,Medium,0,0
,274.57,0.0,0.0,1,Clear,sky is clear,2015-10-17 22:00:00,2556,Medium,0,0
,273.49,0.0,0.0,1,Clear,sky is clear,2015-10-18 01:00:00,883,Low,0,0
,272.88,0.0,0.0,1,Mist,mist,2015-10-18 02:00:00,660,Low,1,0
,272.82,0.0,0.0,1,Mist,mist,2015-10-18 03:00:00,382,Low,1,0
,272.61,0.0,0.0,1,Mist,mist,2015-10-18 04:00:00,332,Low,1,0
,272.62,0.0,0.0,1,Mist,mist,2015-10-18 05:00:00,544,Low,1,0
,272.95,0.0,0.0,1,Mist,mist,2015-10-18 06:00:00,832,Low,1,0
,273.08,0.0,0.0,1,Mist,mist,2015-10-18 07:00:00,1272,Medium,1,0
,274.29,0.0,0.0,1,Clear,sky is clear,2015-10-18 08:00:00,2131,Medium,0,0
,281.79,0.0,0.0,1,Clear,sky is clear,2015-10-18 10:00:00,4080,High,0,0
,289.28,0.0,0.0,1,Clear,sky is clear,2015-10-18 14:00:00,4323,High,0,0
,290.5,0.0,0.0,1,Clear,sky is clear,2015-10-18 15:00:00,4394,High,0,0
,290.29,0.0,0.0,1,Clear,sky is clear,2015-10-18 16:00:00,4380,High,0,0
,286.55,0.0,0.0,1,Clear,sky is clear,2015-10-18 19:00:00,3512,High,0,0
,285.75,0.0,0.0,1,Clear,sky is clear,2015-10-18 20:00:00,2865,Medium,0,0
,285.62,0.0,0.0,1,Clear,sky is clear,2015-10-18 21:00:00,2256,Medium,0,0
,285.01,0.0,0.0,1,Clear,sky is clear,2015-10-18 22:00:00,1513,Medium,0,0
,284.93,0.0,0.0,1,Clear,sky is clear,2015-10-18 23:00:00,968,Low,0,0
,284.88,0.0,0.0,1,Clear,sky is clear,2015-10-19 00:00:00,548,Low,0,0
,284.79,0.0,0.0,1,Clear,sky is clear,2015-10-19 02:00:00,256,Low,0,0
,284.79,0.0,0.0,1,Clear,sky is clear,2015-10-19 03:00:00,313,Low,0,0
,284.87,0.0,0.0,1,Clear,sky is clear,2015-10-19 04:00:00,893,Low,0,0
,285.43,0.0,0.0,1,Clear,sky is clear,2015-10-19 05:00:00,2764,Medium,0,0
,286.01,0.0,0.0,1,Clear,sky is clear,2015-10-19 06:00:00,5769,Severe,0,0
,286.08,0.0,0.0,1,Clear,sky is clear,2015-10-19 07:00:00,6383,Severe,0,0
,289.51,0.0,0.0,1,Clear,sky is clear,2015-10-19 10:00:00,4131,High,0,0
,291.15,0.0,0.0,1,Clear,sky is clear,2015-10-19 11:00:00,4441,High,0,0
,292.3,0.0,0.0,90,Rain,light rain,2015-10-19 12:00:00,4677,High,1,1
,294.51,0.0,0.0,40,Clouds,scattered clouds,2015-10-19 14:00:00,5101,Severe,0,0
,294.94,0.0,0.0,40,Clouds,scattered clouds,2015-10-19 15:00:00,5684,Severe,0,0
,296.46,0.0,0.0,1,Thunderstorm,thunderstorm,2015-10-19 16:00:00,6414,Severe,0,1
,293.14,0.0,0.0,40,Haze,haze,2015-10-19 18:00:00,4394,High,0,1
,291.9,0.0,0.0,40,Rain,light rain,2015-10-19 19:00:00,3147,Medium,0,0
,288.5,0.0,0.0,1,Clear,sky is clear,2015-10-19 20:00:00,2522,Medium,0,0
,287.22,0.0,0.0,1,Clear,sky is clear,2015-10-19 21:00:00,2179,Medium,0,0
